United Kingdom;2008;23,20%;0,232291667;0,232291667;postal address file;PAPI;EVS
Austria;2018;93,00%;0,93;0,93;national register;CAPI, CATI;LFS
Austria;2014;94,30%;0,943;0,943;national register;;LFS
Belgium;2018;81,00%;0,81;0,81;national register;CAPI, CATI, CAWI;LFS
Belgium;2014;72,20%;0,722;0,722;national register;;LFS
Bulgaria;2018;80,10%;0,801;0,801;census register;PAPI;LFS
Bulgaria;2014;76,30%;0,763;0,763;enumeration;;LFS
Croatia;2018;57,60%;0,576;0,576;census register;CAPI, CATI;LFS
Croatia;2014;68,70%;0,687;0,687;enumeration;;LFS
Cyprus;2018;95,70%;0,957;0,957;census register;CAPI, CATI;LFS
Cyprus;2014;95,80%;0,958;0,958;enumeration;;LFS
Czechia;2018;77,60%;0,776;0,776;;CAPI, CATI, PAPI, Other;LFS
Czechia;2014;79,40%;0,794;0,794;enumeration;;LFS
Denmark;2018;57,00%;0,57;0,57;national register;CATI, CAWI;LFS
Denmark;2014;53,80%;0,538;0,538;national register;;LFS
Estonia;2018;71,90%;0,719;0,719;national register;CAPI, CATI;LFS
Estonia;2014;68,70%;0,687;0,687;national register;;LFS
Finland;2018;65,60%;0,656;0,656;national register;CATI;LFS
Finland;2014;72,00%;0,72;0,72;national register;;LFS
France;2018;79,70%;0,797;0,797;national register;CAPI, CATI;LFS
France;2014;79,10%;0,791;0,791;dwelling register;;LFS
Germany;2018;97,30%;0,973;0,973;census register;CAPI, CATI, other;LFS
Germany;2014;97,70%;0,977;0,977;dwelling register;;LFS
Greece;2018;73,20%;0,732;0,732;census register;PAPI, CAPI;LFS
Greece;2014;75,40%;0,754;0,754;dwelling register;;LFS
Hungary;2018;75,50%;0,755;0,755;dwelling register;CAPI, CATI;LFS
Hungary;2014;82,80%;0,828;0,828;dwelling register;;LFS
Ireland;2018;63,40%;0,634;0,634;census register;CAPI, CATI;LFS
Ireland;2014;78,10%;0,781;0,781;enumeration;;LFS
Italy;2018;85,70%;0,857;0,857;local registers;CAPI, CATI;LFS
Italy;2014;88,20%;0,882;0,882;enumeration;;LFS
Latvia;2018;65,20%;0,652;0,652;national register;CAPI, CATI, CAWI;LFS
Latvia;2014;64,30%;0,643;0,643;enumeration;;LFS
Lithuania;2018;78,40%;0,784;0,784;national register;CAWI, CAPI, CATI;LFS
Lithuania;2014;80,40%;0,804;0,804;national register;;LFS
Luxembourg;2018;55,60%;0,556;0,556;national register;CAWI, CATI;LFS
Luxembourg;2014;15,40%;0,154;0,154;RDD;;LFS
Malta;2018;72,20%;0,722;0,722;census register;PAPI, CATI;LFS
Malta;2014;76,30%;0,763;0,763;census register;;LFS
Netherlands;2018;50,60%;0,506;0,506;national register;CAWI, CAPI, CATI;LFS
Netherlands;2014;57,40%;0,574;0,574;national register;;LFS
Poland;2018;57,80%;0,578;0,578;national register;CAPI, PAPI, CATI;LFS
Poland;2014;68,60%;0,686;0,686;national register;;LFS
Portugal;2018;83,60%;0,836;0,836;dwelling register;CAPI, CATI;LFS
Portugal;2014;85,20%;0,852;0,852;dwelling register;;LFS
Romania;2018;87,70%;0,877;0,877;census register;PAPI;LFS
Romania;2014;90,50%;0,905;0,905;dwelling register;;LFS
Slovakia;2018;82,40%;0,824;0,824;census register;CAPI, PAPI, CATI;LFS
Slovakia;2014;89,00%;0,89;0,89;dwelling register;;LFS
Slovenia;2018;78,70%;0,787;0,787;national register;CAPI, CATI;LFS
Slovenia;2014;78,70%;0,787;0,787;national register;;LFS
Spain;2018;84,40%;0,844;0,844;national register;CAPI, CATI;LFS
Spain;2014;84,70%;0,847;0,847;national register;;LFS
Sweden;2018;52,80%;0,528;0,528;national register;CATI;LFS
Sweden;2014;64,30%;0,643;0,643;national register;;LFS
Albania;;;;;;;LFS
Albania;;;;;;;LFS
Iceland;2018;68,50%;0,685;0,685;national register;CATI;LFS
Iceland;2014;79,00%;0,79;0,79;national register;;LFS
Montenegro;2018;79,80%;0,798;0,798;census register;PAPI;LFS
Montenegro;2014;75,40%;0,754;0,754;census register;;LFS
North Macedonia (FYROM);2018;88,30%;0,883;0,883;census register;PAPI, CATI;LFS
North Macedonia (FYROM);;;;;;;LFS
Norway;2018;84,30%;0,843;0,843;national register;CATI;LFS
Norway;2014;80,10%;0,801;0,801;national register;;LFS
Serbia;2018;78,50%;0,785;0,785;census register;CAPI, CATI;LFS
Serbia;;;;;;;LFS
Switzerland;2018;79,70%;0,797;0,797;national register;CATI;LFS
Switzerland;2014;81,20%;0,812;0,812;telephone directory;;LFS
Turkey;2018;95,40%;0,954;0,954;address register;CAPI;LFS
Turkey;2014;90,70%;0,907;0,907;address register;;LFS
United Kingdom;2018;48,90%;0,489;0,489;postal address file;CAPI, CATI;LFS
United Kingdom;2014;60,20%;0,602;0,602;postal address file;;LFS
Austria;;41%;0,41;0,41;national register;CATI, postal;EHIS
Austria;;;;;;;EHIS
Belgium;;55%;0,55;0,55;national register;CAPI, PAPI;EHIS
Belgium;;;;;;;EHIS
Bulgaria;;73%;0,73;0,73;census register;PAPI;EHIS
Bulgaria;;;;;;;EHIS
Croatia;;75%;0,75;0,75;census register;PAPI, Telephone;EHIS
Croatia;;;;;;;EHIS
Cyprus;;93%;0,93;0,93;census register;CAPI;EHIS
Cyprus;;;;;;;EHIS
Czechia;;72%;0,72;0,72;national register;CAPI, PAPI, Telephone;EHIS
Czechia;;;;;;;EHIS
Denmark;;48%;0,48;0,48;national register;CAWI, postal;EHIS
Denmark;;;;;;;EHIS
Estonia;;67%;0,67;0,67;national register;CAPI, CAWI;EHIS
Estonia;;;;;;;EHIS
Finland;;44%;0,44;0,44;national register;Postal;EHIS
Finland;;;;;;;EHIS
France;;55%;0,55;0,55;health register;Postal, CAPI, CATI;EHIS
France;;;;;;;EHIS
Germany;;28%;0,28;0,28;national register;Postal, CAWI;EHIS
Germany;;;;;;;EHIS
Greece;;82%;0,82;0,82;census register;PAPI;EHIS
Greece;;;;;;;EHIS
Hungary;;62%;0,62;0,62;national register;CAPI;EHIS
Hungary;;;;;;;EHIS
Ireland;;61%;0,61;0,61;census register;Postal, CAWI;EHIS
Ireland;;;;;;;EHIS
Italy;;81%;0,81;0,81;national register;PAPI;EHIS
Italy;;;;;;;EHIS
Latvia;;64%;0,64;0,64;;CAPI, CATI, CAWI;EHIS
Latvia;;;;;;;EHIS
Lithuania;;78%;0,78;0,78;national register;PAPI, CAPI;EHIS
Lithuania;;;;;;;EHIS
Luxembourg;;27%;0,27;0,27;health register;Postal, CAWI;EHIS
Luxembourg;;;;;;;EHIS
Malta;;52%;0,52;0,52;national register;PAPI;EHIS
Malta;;;;;;;EHIS
Netherlands;;60%;0,6;0,6;national register;CAPI, CAWI;EHIS
Netherlands;;;;;;;EHIS
Poland;;56%;0,56;0,56;dwelling register;PAPI;EHIS
Poland;;;;;;;EHIS
Portugal;;91%;0,91;0,91;dwelling register;CAPI, CAWI;EHIS
Portugal;;;;;;;EHIS
Romania;;89%;0,89;0,89;;PAPI;EHIS
Romania;;;;;;;EHIS
Slovakia;;72%;0,72;0,72;dwelling register;PAPI, CAPI;EHIS
Slovakia;;;;;;;EHIS
Slovenia;;61%;0,61;0,61;national register;CAPI, CAWI;EHIS
Slovenia;;;;;;;EHIS
Spain;;73%;0,73;0,73;national register;CAPI;EHIS
Spain;;;;;;;EHIS
Sweden;;57%;0,57;0,57;national register;Postal, CAWI, CATI;EHIS
Sweden;;;;;;;EHIS
Albania;;;;;;;EHIS
Albania;;;;;;;EHIS
Iceland;;71%;0,71;0,71;national register;CATI;EHIS
Iceland;;;;;;;EHIS
Montenegro;;;;;;;EHIS
Montenegro;;;;;;;EHIS
North Macedonia (FYROM);;;;;;;EHIS
North Macedonia (FYROM);;;;;;;EHIS
Norway;;59%;0,59;0,59;national register;CATI;EHIS
Norway;;;;;;;EHIS
Serbia;;;;;;;EHIS
Serbia;;;;;;;EHIS
Switzerland;;;;;;;EHIS
Switzerland;;;;;;;EHIS
Turkey;;;;;;;EHIS
Turkey;;;;;;;EHIS
United Kingdom;;59%;0,59;0,59;;CAPI, CATI;EHIS
United Kingdom;;;;;;;EHIS
